no,hvdc_code,mr#,commercial_invoice_no.,invoice_date,po_no.,vendor,category,main_description_(po),sub_description,incoterms,currency,invoice_value__(a),freight__(b),insurance__(c),cif_value__(a+b+c),coe,pol,pod,b/l_no./__awb_no.,vessel_name/__flight_no.,vessel_imo_no.,shipping_line,forwarder,ship__mode,pkg,20dc,40dc,40hq,45hq,20ot(in),20ot(oh),40ot(in),40ot(oh),20fr(in),40fr(in),20fr(fv),40fr(ow),"20fr(ow,oh)","40fr(ow,oh)","40fr(ow,ol)",lcl,qty_of_cntr,g_bulk,o_bulk,h_bulk,gwt__(kg),cbm,r/t__(grand-_total),a_cwt(kg),etd,atd,eta,ata,attestation__date,do_collection,customs__start,customs__close,custom__code,duty_amt__(aed),vat_amt__(aed),shu,mir,das,agi,dsv__indoor,dsv__outdoor,dsv__mzd,jdn__mzd,jdn__waterfront,mosb,aaa_storage,zener_(wh),hauler_dg_storage,vijay_tanks,delivery_date
621,HVDC-ADOPT-HE-0230,E01,PRL-DAS-019-A1,2025-06-12 00:00:00,4572116646,Hitachi,Elec,Main Converter,DC Bus Arresters,DAP,SEK,4405917.8,252009.66,440591.78,5098519.24,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130119769,EY,,,,A,20,,,,,,,,,,,,,,,,,0.0,,,,7970.0,40.648,40.648,,2025-06-16,2025-06-16,2025-06-17,2025-06-17,,2025-06-18,2025-06-18,45826.0,47150.0,98699.0,103634.0,,,,,,,,,,2025-06-19,,,,,2025-06-19
622,HVDC-ADOPT-HE-0231,E01,PRL-DAS-019-A2 Spare,2025-06-12 00:00:00,4572116646,Hitachi,Elec,Main Converter,Bus Arresters Spare,DAP,SEK,1762367.12,68685.54,176236.71,2007289.37,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130119770,EY,,,,A,8,,,,,,,,,,,,,,,,,0.0,,,,2165.0,13.669,13.669,,2025-06-16,2025-06-16,2025-06-17,2025-06-17,,2025-06-18,2025-06-18,45826.0,47150.0,38858.0,40801.0,,,,,,,,,,2025-06-19,,,,,2025-06-19
623,HVDC-ADOPT-SCT-0116,E08,HVDC-ADOPT-SCT-0116,2025-06-05 00:00:00,5001004422,Roxtec,Elec,Lighting&Small Power System,Multiple Cable Transit,FOB,USD,347739.19,13416.43,695.48,361851.1,SWEDEN,Stockholm,Abu Dhabi Airport,AF208123,QR0168,,,,A,8,,,,,,,,,,,,,,,,,0.0,,,,4313.0,6.336,6.336,,2025-06-15,2025-06-15,2025-06-19,2025-06-19,,2025-06-19,2025-06-19,45827.0,47150.0,66447.0,69767.0,2025-06-21,2025-06-21,,,,,,,,,,,,,2025-06-21
624,HVDC-ADOPT-SCT-0092,E08,HVDC-ADOPT-SCT-0092,2025-05-10 00:00:00,5000789074,TaeHwa,Elec,Cable Tray System,Cable Tray System (16th),FOB,USD,40689.25,4000.0,491.58,45180.83,KOREA,Busan Port,Khalifa port,SEL00000090,HMM MIR,,HMM,Deugro,C,12,1.0,,2.0,,,,,,,,,,,,,,3.0,,,,25058.0,104.38,104.38,,2025-05-10,2025-05-10,2025-06-18,2025-06-18,,2025-06-20,2025-06-21,45829.0,47150.0,8297.0,8711.0,,,,2025-07-31,,,,,,2025-07-08,,,,,2025-07-08
625,HVDC-ADOPT-SCT-0083,E08,HVDC-ADOPT-SCT-0083,2025-05-10 00:00:00,5000761114,Dong Yang,Elec,Cathodic Protection,Cathodic Protection Systems (6th),FOB,USD,168000.0,2400.0,1874.4,172274.4,KOREA,Busan Port,Khalifa port,SEL00000089,HMM MIR,,HMM,Deugro,C,8,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,5680.0,39.199,39.199,,2025-05-10,2025-05-10,2025-06-18,2025-06-18,,2025-06-20,2025-06-23,45831.0,47150.0,,31634.0,2025-07-07,2025-07-07,2025-07-26 00:00:00,,,,,,,2025-07-08,,,,,2025-07-07
626,HVDC-ADOPT-SCT-0093,E08,HVDC-ADOPT-SCT-0093,2025-05-10 00:00:00,5000802593,Sangdong,Elec,Steel Conduit,Steel Conduit (6th),FOB,USD,241453.26,6400.0,2726.39,250579.65,KOREA,Busan Port,Khalifa port,SEL00000091,HMM MIR,,HMM,Deugro,C,25,,,4.0,,,,,,,,,,,,,,4.0,,,,43170.0,117.669,117.669,,2025-05-10,2025-05-10,2025-06-18,2025-06-18,,2025-06-20,2025-06-21,45829.0,47150.0,46016.0,48314.0,2025-07-07,2025-07-07,2025--7-16,,,,,,,2025-07-08,,,,,2025-07-07
627,HVDC-ADOPT-SCT-0098,E08,HVDC-ADOPT-SCT-0098,2025-05-17 00:00:00,5001009797,Dong-A Bestech,Elec,Cable Gland,Cable Gland 4th,FOB,USD,84976.24,800.0,943.54,86719.78,KOREA,Busan Port,Khalifa port,SEL00000133,HMM SAPPHIRE,,HMM,Deugro,C,3,1.0,,,,,,,,,,,,,,,,1.0,,,,5035.0,14.002,14.002,,2025-05-17,2025-05-17,2025-06-21,2025-06-21,,2025-06-23,2025-06-24,45832.0,47150.0,15924.0,16720.0,,2025-07-07,2025-07-26 00:00:00,,,,,,,2025-07-08,,,,,2025-07-07
628,HVDC-ADOPT-SCT-0097-1,E08,HVDC-ADOPT-SCT-0097-1,2025-05-17 00:00:00,5000735555,LS Cable,Elec,"MV, LV & Control Cable",400kv Power Cable Accessories,FOB,USD,26400.0,1600.0,308.0,28308.0,KOREA,Busan Port,Khalifa port,SEL00000135,HMM SAPPHIRE,,HMM,Deugro,C,13,,,1.0,,,,,,,,,,,,,,1.0,,,,12764.0,30.482,30.482,,2025-05-17,2025-05-17,2025-06-21,2025-06-21,,2025-06-23,2025-06-24,45832.0,47150.0,5199.0,5458.0,2025-07-07,,,,,,,,,2025-07-11,,,2025-07-18,,2025-07-07
629,HVDC-ADOPT-SCT-0086,E08,HVDC-ADOPT-SCT-0086,2025-05-17 00:00:00,5000735555,LS Cable,Elec,"MV, LV & Control Cable",400kv Power Cable Accessories,FOB,USD,782265.5,8000.0,8692.92,798958.42,KOREA,Busan Port,Khalifa port,SEL00000134,HMM SAPPHIRE,,HMM,Deugro,C,83,2.0,,4.0,,,,,,,,,,,,,,6.0,,,,29639.0,179.045,179.045,,2025-05-17,2025-05-17,2025-06-21,2025-06-21,,2025-06-23,2025-06-25,45833.0,47150.0,146711.0,154044.0,,,,,,,,,,,,,2025-07-10,,2025-07-10
630,HVDC-ADOPT-ZEN-0017,,HVDC-ADOPT-ZEN-0017,2025-04-22 00:00:00,49922,SPP PUMPS,,,Fire Pump Set,CIF,USD,,,,600000.0,United Kingdom,LONDON GATEWAY,Khalifa port,252739693,NORFOLK EXPRESS,,,,C,8,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,14943.0,59.33,59.33,,2025-05-10,2025-05-10,2025-06-20,2025-06-20,,2025-06-23,2025-06-24,45832.0,47150.0,111277.0,116841.0,,,,,,,,,,,,2025-06-26,,,2025-06-26
631,HVDC-ADOPT-HE-0364,E01,PRL-O-026-O1,2025-05-26 00:00:00,4572116646,Hitachi,Elec,Main Converter,Insulators,DAP,SEK,175381.2,7704.0,17538.12,200623.32,CHINA,Shanghai,Khalifa port,GOT36800299-001,MSC LAUREN,,MSC,Scan Global Logistics AB,C,2,1.0,,,,,,,,,,,,,,,,1.0,,,,974.0,1.713,1.713,,2025-05-29,2025-05-29,2025-06-22,2025-06-22,,2025-06-24,2025-06-26,45834.0,47150.0,,12265.0,2025-07-11,2025-07-03,,,,,,,,,,,,,2025-07-03
632,HVDC-ADOPT-HE-0365,E01,PRL-O-026-O2 Spare,2025-05-26 00:00:00,4572116646,Hitachi,Elec,Main Converter,Insulators Spare,DAP,SEK,7014.6,1226.0,701.46,8942.06,CHINA,Shanghai,Khalifa port,GOT36800299-001,MSC LAUREN,,MSC,Scan Global Logistics AB,C,2,,,,,,,,,,,,,,,,,0.0,,,,42.0,0.061,0.061,,2025-05-29,2025-05-29,2025-06-22,2025-06-22,,2025-06-24,2025-06-26,45834.0,47150.0,,,2025-07-11,2025-07-13,,,,,,,,,,,,,2025-07-11
633,HVDC-ADOPT-HE-0366,E01,PRL-SHU-055-O,2025-05-26 00:00:00,4572116646,Hitachi,Elec,Main Converter,Insulators,DAP,SEK,367394.34,22899.0,36739.43,427032.77,CHINA,Shanghai,Khalifa port,GOT36800299-001,MSC LAUREN,,MSC,Scan Global Logistics AB,C,6,,,,,,,,,,,,,,,,,0.0,,,,4578.0,5.6,5.6,,2025-05-29,2025-05-29,2025-06-22,2025-06-22,,2025-06-24,2025-06-26,45834.0,47150.0,,,2025-07-11,,,,2025-07-16,,,,,,,,,,2025-07-11
634,HVDC-ADOPT-HE-0411,E01,PRL-DAS-036-A2,2025-06-20 00:00:00,4572116646,Hitachi,Elec,Main Converter,DC Breaker Units,DAP,SEK,4244700.0,100545.84,424470.0,4769715.84,Denmark,Copenhagen,Abu Dhabi Airport,1130120267,EY178,,,,A,6,,,,,,,,,,,,,,,,,0.0,,,,3320.0,10.507,10.507,,2025-06-20,2025-06-20,2025-06-23,2025-06-23,,2025-06-26,2025-06-26,45834.0,47150.0,91897.0,96492.0,,,,,,,,,,2025-06-27,,,,,2025-06-27
635,HVDC-ADOPT-HE-0409,E01,PRL-SHU-064-A1,2025-06-18 00:00:00,4572116646,Hitachi,Elec,Main Converter,DC Neutral Bus Arrester,DAP,SEK,9312166.99,537842.19,931216.7,10781225.88,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130120235,EY918,,,,A,7,,,,,,,,,,,,,,,,,0.0,,,,14400.0,64.892,64.892,,2025-06-24,2025-06-24,2025-06-24,2025-06-24,,2025-06-25,2025-06-25,45833.0,47150.0,207719.0,218105.0,2025-06-27,,,,,,,,,,,,,,2025-06-27
636,HVDC-ADOPT-HE-0410,E01,PRL-SHU-064-A2 spare,2025-06-18 00:00:00,4572116646,Hitachi,Elec,Main Converter,"DC Neutral Bus Arrester, EM Spare",DAP,SEK,1330309.57,76988.39,133030.96,1540328.92,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130120237,EY918,,,,A,1,,,,,,,,,,,,,,,,,0.0,,,,40.0,0.15,0.15,,2025-06-24,2025-06-24,2025-06-24,2025-06-24,,2025-06-25,2025-06-25,45833.0,47150.0,29678.0,31161.0,2025-06-27,,,,,,,,,,,,,,2025-06-27
637,HVDC-ADOPT-HE-0408,E01,PRL-O-035-A,2025-06-24 00:00:00,4572116646,Hitachi,Elec,Main Converter,Vaccum sPutnik Tank,DAP,SEK,879000.0,28673.55,87900.0,995573.55,Denmark,Copenhagen,Abu Dhabi Airport,1130120372,EY178,,,,A,2,,,,,,,,,,,,,,,,,0.0,,,,279.5,1.536,1.536,,2025-06-25,2025-06-25,2025-06-25,2025-06-25,,2025-06-26,2025-06-26,45834.0,47150.0,19182.0,20141.0,2025-06-27,,,,,,,,,,,,,,2025-06-27
638,HVDC-ADOPT-SCT-0105,E08,HVDC-ADOPT-SCT-0105,2025-05-21 00:00:00,5001004422,Roxtec,Elec,Lighting&Small Power System,Multiple Cable Transit,FOB,USD,10625.18,800.0,125.68,11550.86,CHINA,Shanghai,Khalifa port,SEL00000238,Cosco Shipping,,,deugro,C,1,1.0,,,,,,,,,,,,,,,,1.0,,,,643.0,0.912,0.912,,2025-06-01,2025-06-01,2025-06-26,2025-06-26,,2025-06-25,2025-06-26,45834.0,47150.0,2122.0,2227.0,,,,2025-08-07,,,,,,2025-07-11,,,,,2025-07-11
639,HVDC-ADOPT-HE-0412,E01,PRL-DAS-038-A,2025-06-24 00:00:00,4572116646,Hitachi,Elec,Main Converter,Capacitor Bank H,DAP,SEK,138287.1,61474.08,13828.71,213589.89,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130120348,EY918,,,,A,4,,,,,,,,,,,,,,,,,0.0,,,,1316.0,3.031,3.031,,2025-06-26,2025-06-26,2025-06-27,2025-06-27,,2025-06-30,2025-06-30,45838.0,47150.0,,4137.0,,,,,,,,,,2025-07-01,,,,,2025-07-01
640,HVDC-ADOPT-HE-0415,E01,PRL-ZAK-026-A,2025-06-26 00:00:00,4572116646,Hitachi,Elec,Main Converter,Capacitor Bank H,DAP,SEK,77054.7,61623.04,7705.47,146383.21,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130120377,EY918,,,,A,4,,,,,,,,,,,,,,,,,0.0,,,,1323.0,3.026,3.026,,2025-06-26,2025-06-26,2025-06-27,2025-06-27,,2025-06-30,2025-06-30,45838.0,47150.0,,2835.0,,,,,,,,,,2025-07-01,,,,,2025-07-01
641,HVDC-ADOPT-HE-0417,E01,PRL-SHU-070-A,2025-06-19 00:00:00,4572116646,Hitachi,Elec,Main Converter,Connectors,DAP,EUR,35118.0,7220.96,3511.8,45850.76,Austria,Linz,Abu Dhabi Airport,LNZ00138207,EY0511,,,,A,10,,,,,,,,,,,,,,,,,0.0,,,,2621.0,9.206,9.206,,2025-06-25,2025-06-25,2025-06-27,2025-06-27,,2025-06-30,2025-06-30,45838.0,47150.0,,9875.0,2025-07-01,,,,,,,,,,,,,,2025-07-01
642,HVDC-ADOPT-HE-0343,E01,PRL-ZAK-018-O,5025-04-12 00:00:00,4572116646,Hitachi,Elec,Main Converter,ODF Cubibles - coupled,DAP,SEK,3277290.0,54322.92,327729.0,3659341.92,Bulgaria,Varna,Khalifa port,GOT36800287,MSC EMANUELA,,MSC,Scan Global Logistics AB,C,6,,,1.0,,,,,,,,,,,,,,1.0,,,,3900.0,30.6,30.6,,2025-04-12,2025-04-12,2025-06-25,2025-06-25,,2025-07-01,2025-07-02,45840.0,47150.0,140554.0,147582.0,,,,,2025-07-08,,,,,,,,,,2025-07-08
643,HVDC-ADOPT-HE-0342,E01,PRL-MIR-032-O,5025-04-12 00:00:00,4572116646,Hitachi,Elec,Main Converter,ODF Cubibles - coupled,DAP,SEK,3277290.0,54322.92,327729.0,3659341.92,Bulgaria,Varna,Khalifa port,GOT36800286,MSC EMANUELA,,MSC,Scan Global Logistics AB,C,6,1.0,,,,,,,,,,,,,,,,1.0,,,,3900.0,30.6,30.6,,2025-04-12,2025-04-12,2025-06-25,2025-06-25,,2025-07-01,2025-07-02,45840.0,47150.0,,,,,,,2025-07-08,,,,,,,,,,2025-07-08
644,HVDC-ADOPT-SCT-0096,I01,HVDC-ADOPT-SCT-0096,2025-05-10 00:00:00,5000801061,SHIN AHN,Inst.,Field Instrument,Field Instrument (3rd),FOB,USD,142650.0,1600.0,1586.75,145836.75,KOREA,Busan Port,Khalifa port,SEL00000094,HMM MIR,,HMM,Deugro,C,4,,,1.0,,,,,,,,,,,,,,1.0,,,,1400.0,12.936,12.936,,2025-05-10,2025-05-10,2025-06-18,2025-06-18,,2025-06-20,2025-06-30,45838.0,47150.0,21347.0,36386.0,2025-07-16,2025-07-16,2025-07-26 00:00:00,,,,,,,2025-07-16,,,,,2025-07-16
645,HVDC-ADOPT-SCT-0095,E08,HVDC-ADOPT-SCT-0095,2025-05-10 00:00:00,5001009797,Dong-A Bestech,Elec,Cable Gland,Cable Gland 3rd,FOB,USD,9410.26,1600.0,121.11,11131.37,KOREA,Busan Port,Khalifa port,SEL00000093,HMM MIR,,HMM,Deugro,C,1,,,,,,,,,,,,,,,,,0.0,,,,640.0,2.249,2.249,,2025-05-10,2025-05-10,2025-06-18,2025-06-18,,2025-06-20,2025-06-30,45838.0,47150.0,,,2025-07-16,,,,,,,,,,,,,,2025-07-16
646,HVDC-ADOPT-SCT-0094,E08,HVDC-ADOPT-SCT-0094,2025-05-10 00:00:00,5001005974,ILSUNG ACE,Elec,Cable Termimation Kit,Cable Termination Kit (3rd),FOB,USD,27387.3,1600.0,318.86,29306.16,KOREA,Busan Port,Khalifa port,SEL00000092,HMM MIR,,HMM,Deugro,C,8,,,,,,,,,,,,,,,,,0.0,,,,994.0,4.805,4.805,,2025-05-10,2025-05-10,2025-06-18,2025-06-18,,2025-06-20,2025-06-30,45838.0,47150.0,,,2025-07-16,2025-07-16,2025-07-26 00:00:00,,,,,,,2025-07-16,,,,,2025-07-16
647,HVDC-ADOPT-HE-0226,E01,PRL-DAS-023-O,2025-05-06 00:00:00,4572116646,Hitachi,Elec,Main Converter,AC Bus Arrestors,DAP,SEK,434607.43,10730.15,43460.74,488798.32,SWEDEN,Gothenburg,Khalifa port,GOT36800295-001,MSC ILARIA,,MSC,Scan Global Logistics AB,C,5,,,1.0,,,,,,,,,,,,,,1.0,,,,628.0,2.6,2.6,,2025-05-06,2025-05-06,2025-06-26,2025-06-26,,2025-07-01,2025-07-02,45840.0,47150.0,13140.0,63481.0,,,2025-07-28 00:00:00,,,2025-07-05,,,,,,,,,2025-07-05
648,HVDC-ADOPT-HE-0227,E01,PRL-DAS-023-O Spare,2025-05-06 00:00:00,4572116646,Hitachi,Elec,Main Converter,AC Bus Arrestors Spare,DAP,SEK,173842.97,4091.1,17384.3,195318.37,SWEDEN,Gothenburg,Khalifa port,GOT36800295-002,MSC ILARIA,,MSC,Scan Global Logistics AB,C,2,,,,,,,,,,,,,,,,,0.0,,,,81.0,0.4,0.4,,2025-05-06,2025-05-06,2025-06-26,2025-06-26,,2025-07-01,2025-07-02,45840.0,47150.0,,,,,2025-07-28 00:00:00,,,2025-07-05,,,,,,,,,2025-07-05
649,HVDC-ADOPT-HE-0359,E01,PRL-DAS-013-O7,2025-05-06 00:00:00,4572116646,Hitachi,Elec,Main Converter,External Pipes Valves Hall Pole 2,DAP,SEK,2271910.28,88048.26,227191.03,2587149.57,SWEDEN,Gothenburg,Khalifa port,GOT36800296,MSC ILARIA,,MSC,Scan Global Logistics AB,C,3,,,1.0,,,,,,,,,,,,,,1.0,,,,7180.0,50.05,50.05,,2025-05-06,2025-05-06,2025-06-26,2025-06-26,,2025-07-01,2025-07-02,45840.0,47150.0,,,,,,,,2025-07-05,,,,2028-08-08,,,,,2025-07-05
650,HVDC-ADOPT-SCT-0119,E08,HVDC-ADOPT-SCT-0119,2025-06-13 00:00:00,5001004422,Roxtec,Elec,Lighting&Small Power System,Multiple Cable Transit,FOB,USD,242218.73,10220.8,757.32,253196.85,SWEDEN,Malmö,Abu Dhabi Airport,AF208135,QR9242,,,,A,9,,,,,,,,,,,,,,,,,0.0,,,,3194.0,5.904,5.904,,2025-06-24,2025-06-24,2025-06-29,2025-06-29,,2025-07-02,2025-07-02,45840.0,47150.0,46495.0,48818.0,2025-07-09,2025-07-08,,,,,,,,2025-07-03,,,,,2025-07-03
651,HVDC-ADOPT-HE-0352,E01,PRL-CS-036-O1,2025-05-10 00:00:00,4572116646,Hitachi,Elec,Main Converter,QBANK-H C46000769 / C82011546,DAP,SEK,14977077.6,495364.23,1497707.76,16970149.59,Bulgaria,Varna,Khalifa port,GOT36800290-001,MSC ORSOLA,,MSC,Scan Global Logistics AB,C,24,,,8.0,,,,,,,,,,,,,,8.0,,,,52800.0,261.264,261.264,,2025-05-10,2025-05-10,2025-07-07,2025-07-07,,2025-07-08,2025-07-09,45847.0,47150.0,,338797.0,,,,,,,,,,2025-07-16,,,,,2025-07-16
652,HVDC-ADOPT-HE-0353,E01,PRL-CS-036-O2 Spare,2025-05-10 00:00:00,4572116646,Hitachi,Elec,Main Converter,Spare Cap Unit,DAP,SEK,493290.0,82560.71,49329.0,625179.71,Bulgaria,Varna,Khalifa port,GOT36800290-002,MSC ORSOLA,,MSC,Scan Global Logistics AB,C,4,,,,,,,,,,,,,,,,,0.0,,,,1492.0,2.239,2.239,,2025-05-10,2025-05-10,2025-07-07,2025-07-07,,2025-07-08,2025-07-09,45847.0,47150.0,,,,,,2025-07-25,,,,,,2025-07-15,,,,,2025-07-15
653,HVDC-ADOPT-HE-0418,E01,PRL-SHU-066-A1,2025-07-02 00:00:00,4572116646,Hitachi,Elec,Main Converter,QBANK-H/C46000768/C82011540,DAP,SEK,8219111.32,855146.67,821911.13,9896169.12,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130120817,EY914,,,,A,18,,,,,,,,,,,,,,,,,0.0,,,,25380.0,162.047,162.047,,2025-07-07,2025-07-07,2025-07-08,2025-07-08,,2025-07-08,2025-07-08,45846.0,47150.0,,191061.0,2025-07-11,,,,,,,,,,,,,,2025-07-11
654,HVDC-ADOPT-HE-0419,E01,PRL-SHU-066-A2 Spare,2025-07-02 00:00:00,4572116646,Hitachi,Elec,Main Converter,Spare Cap Unit,DAP,SEK,156600.0,95016.3,15660.0,267276.3,NETHERLANDS,Amsterdam,Abu Dhabi Airport,1130120820,EY914,,,,A,2,,,,,,,,,,,,,,,,,0.0,,,,463.0,1.466,1.466,,2025-07-07,2025-07-07,2025-07-08,2025-07-08,,2025-07-08,2025-07-08,45846.0,47150.0,,5160.0,2025-07-11,,,,,,,,,,,,,,2025-07-11
655,HVDC-ADOPT-SCT-0101,E08,HVDC-ADOPT-SCT-0101,2025-06-02 00:00:00,5000799801,LS Cable,Elec,"MV, LV & Control Cable","MV,LV & Control CableE (10th)",FOB,USD,506707.5,8800.0,5670.58,521178.08,KOREA,Busan Port,Khalifa port,SEL00000273,HMM HANBADA,,HMM,Deugro,C,81,1.0,,5.0,,,,,,,,,,,,,,6.0,,,,94053.0,125.285,125.285,,2025-06-01,2025-06-01,2025-07-10,2025-07-10,,2025-07-09,2025-07-10,45848.0,47150.0,95702.0,100486.0,2025-07-23,2025-07-24,2025-07-27 00:00:00,,,,,,,2025-07-22,,,,,2025-07-22
656,HVDC-ADOPT-SCT-0102,E08,HVDC-ADOPT-SCT-0102,2025-06-02 00:00:00,5000789074,TaeHwa,Elec,Cable Tray System,Cable Tray System (17th),FOB,USD,60459.09,5600.0,726.65,66785.74,KOREA,Busan Port,Khalifa port,SEL00000278,HMM HANBADA,,HMM,Deugro,C,25,1.0,,3.0,,,,,,,,,,,,,,4.0,,,,30494.0,106.46,106.46,,2025-06-01,2025-06-01,2025-07-10,2025-07-10,,2025-07-09,2025-07-10,45848.0,47150.0,12264.0,12877.0,,,,2025-07-31,,,,,,2025-07-22,,,,,2025-07-22
657,HVDC-ADOPT-SCT-0073,E08,HVDC-ADOPT-SCT-0073,2025-06-02 00:00:00,5000799801,LS Cable,Elec,"MV, LV & Control Cable","MV,LV & Control Cable (9th)",FOB,USD,120870.0,1600.0,1347.17,123817.17,KOREA,Busan Port,Khalifa port,SEL00000270,HMM HANBADA,,HMM,Deugro,C,12,,,1.0,,,,,,,,,,,,,,1.0,,,,11681.0,19.814,19.814,,2025-06-01,2025-06-01,2025-07-10,2025-07-10,,2025-07-09,2025-07-10,45848.0,47150.0,,22736.0,2025-07-24,2025-07-24,2025-07-27 00:00:00,,,,,,,2025-07-22,,,,,2025-07-22
658,HVDC-ADOPT-SCT-0097-2,E08,HVDC-ADOPT-SCT-0097-2,2025-06-01 00:00:00,5000735555,LS Cable,Elec,"MV, LV & Control Cable",400kv Power Cable Accessories,FOB,USD,26400.0,800.0,299.2,27499.2,KOREA,Busan Port,Khalifa port,SEL00000225,HMM HANBADA,,HMM,Deugro,C,5,1.0,,,,,,,,,,,,,,,,1.0,,,,3226.0,6.913,6.913,,2025-06-01,2025-06-01,2025-07-10,2025-07-10,,2025-07-09,2025-07-10,45848.0,47150.0,5050.0,5302.0,2025-07-28,,,,,,,,,,,,,,2025-07-28
659,HVDC-ADOPT-HE-0442,E01,PRL-SHU-063-T,2025-05-18 00:00:00,4572116646,Hitachi,Elec,Main Converter,Busduct-Pack,DAP,AED,3008241.72,2910.11,300824.17,3311976.0,Turkey,Izmit,Khalifa port,BPLSE253364,Delphis Bothnia,,,,C,29,,,1.0,,,,,,,,,,,,,,1.0,,,,20689.0,34.485,34.485,,2025-05-18,2025-05-18,2025-07-01,2025-07-01,,2025-07-09,2025-07-10,45848.0,47150.0,165599.0,173879.0,2025-07-30,,,,,,,,,,,,,,2025-07-30
660,HVDC-ADOPT-SIM-0079-A,E04-1,HVDC-ADOPT-SIM-0079-A,2025-04-04 00:00:00,SCT-19LT-PRC-PO-004,STATRON,Elec,400kV and 132kV New Converter GIS,Charger System_GHDC,CIF,EUR,,,,64610.0,BELGIUM,Antwerp,Khalifa port,BSLA39171,MSC FLAVIA,,MSC,,C,3,,,,,,,,,,,,,,,,1.0,0.0,,,,1585.0,9.222,9.222,,2025-05-03,2025-05-03,2025-07-06,2025-07-06,,2025-07-08,2025-07-14,45852.0,47150.0,,27729.0,,,,,2025-07-17,,,,,2025-07-17,,,,,2025-07-17
661,HVDC-ADOPT-SIM-0079-B,E04-1,HVDC-ADOPT-SIM-0079-B,2025-04-04 00:00:00,SCT-19LT-PRC-PO-004,STATRON,Elec,400kV and 132kV New Converter GIS,Charger System_DSDC,CIF,EUR,,,,64610.0,BELGIUM,Antwerp,Khalifa port,BSLA39171,MSC FLAVIA,,MSC,,C,3,,,,,,,,,,,,,,,,,0.0,,,,1530.0,9.222,9.222,,2025-05-03,2025-05-03,2025-07-06,2025-07-06,,2025-07-08,2025-07-14,45852.0,47150.0,,,,,2025-07-23 00:00:00,,,,,,,2025-07-17,,,,,2025-07-17
662,HVDC-ADOPT-HE-0443,E01,PRL-ZAK-029-A,2025-07-09 00:00:00,4572116646,Hitachi,Elec,Main Converter,Bolt & Turnbuckles,DAP,SEK,101328.16,9650.98,10132.82,121111.96,Denmark,Copenhagen,Abu Dhabi Airport,1130121061,EY178,,,,A,4,,,,,,,,,,,,,,,,,0.0,,,,495.0,0.981,0.981,,2025-07-13,2025-07-13,2025-07-13,2025-07-13,,2025-07-15,2025-07-15,45853.0,47150.0,2314.0,2429.0,,,,2025-07-25,,,,,,2025-07-16,,,,,2025-07-16
663,HVDC-ADOPT-HE-0444,E01,PRL-MIR-050-A,2025-07-07 00:00:00,4572116646,Hitachi,Elec,Main Converter,Bolt & Turnbuckles,DAP,SEK,264227.36,12063.73,26422.74,302713.83,Denmark,Copenhagen,Abu Dhabi Airport,1130121065,EY178,,,,A,5,,,,,,,,,,,,,,,,,0.0,,,,1027.0,2.991,2.991,,2025-07-13,2025-07-13,2025-07-13,2025-07-13,,2025-07-15,2025-07-15,45853.0,47150.0,5784.0,6071.0,,2025-07-18,,,,,,,,,,,,,2025-07-18
664,HVDC-ADOPT-HE-0445,E01,PRL-SHU-073-A1,2025-07-07 00:00:00,4572116646,Hitachi,Elec,Main Converter,Bolt & Turnbuckles,DAP,SEK,73588.38,2412.75,7358.84,83359.97,Denmark,Copenhagen,Abu Dhabi Airport,1130121066,EY178,,,,A,1,,,,,,,,,,,,,,,,,0.0,,,,330.0,1.68,1.68,,2025-07-13,2025-07-13,2025-07-13,2025-07-13,,2025-07-15,2025-07-15,45853.0,47150.0,1594.0,1672.0,2025-07-16,,,,,,,,,,,,,,2025-07-16
665,HVDC-ADOPT-HE-0446,E01,PRL-DAS-041-A,2025-07-07 00:00:00,4572116646,Hitachi,Elec,Main Converter,Bolt & Turnbuckles,DAP,SEK,101842.26,9650.98,10184.23,121677.47,Denmark,Copenhagen,Abu Dhabi Airport,1130121067,EY178,,,,A,4,,,,,,,,,,,,,,,,,0.0,,,,498.0,0.836,0.836,,2025-07-13,2025-07-13,2025-07-13,2025-07-13,,2025-07-15,2025-07-15,45853.0,47150.0,2325.0,2441.0,,,2025-07-20 00:00:00,,,,,,,2025-07-16,,,,,2025-07-16
